space,time,day,poi,type,root_type,rating,weather,tid,label
40.7714256153356 -73.9735007286072,842,Sunday,Central Park,Park,Outdoors & Recreation,9.8,Clouds,3294,120
40.7674441622338 -73.9719343185425,856,Sunday,Central Park Zoo,Zoo,Arts & Entertainment,9.0,Clouds,3294,120
40.6025904864599 -73.9888797300267,1408,Sunday,Parent's House,Home (private),Residence,-1.0,Clouds,3294,120
40.6025904864599 -73.9888797300267,538,Monday,Parent's House,Home (private),Residence,-1.0,Clear,3296,120
40.5987564250000 -73.9978344200000,908,Monday,Pier 17 Professional Medical Mgmt,Office,Professional & Other Places,-1.0,Clouds,3296,120
40.6018976465138 -73.9935207366943,915,Monday,MTA Subway - Bay Parkway (D),Metro Station,Travel & Transport,-1.0,Clouds,3296,120
40.6843073787307 -73.9775978028774,1238,Monday,MTA Subway - Atlantic Ave/Barclays Center (B/D/N/Q/R/2/3/4/5),Metro Station,Travel & Transport,-1.0,Clouds,3296,120
40.6020040000000 -73.9943220000000,1277,Monday,Kung Fu Tea (功夫茶),Bubble Tea Shop,Food,7.5,Clouds,3296,120
40.6841853413956 -73.9774703979492,830,Tuesday,Victoria's Secret PINK,Lingerie Store,Shop & Service,7.4,Rain,3296,120
40.6845400647569 -73.9777371959421,838,Tuesday,Starbucks,Coffee Shop,Food,6.3,Rain,3296,120
40.6880585097395 -73.9804905425158,944,Tuesday,MTA Subway - Nevins St (2/3/4/5),Metro Station,Travel & Transport,-1.0,Rain,3296,120
40.6880737365931 -73.9810430061490,945,Tuesday,Con Edison,Coworking Space,Professional & Other Places,-1.0,Rain,3296,120
40.6021746053884 -73.9937245845795,94,Wednesday,MTA Bus - Bay Parkway & 86th Street (B6/B6LTD/B82/B82LTD),Bus Stop,Travel & Transport,5.3,Rain,3296,120
40.6025904864599 -73.9888797300267,95,Wednesday,Parent's House,Home (private),Residence,-1.0,Rain,3296,120
40.5987564250000 -73.9978344200000,864,Wednesday,Pier 17 Professional Medical Mgmt,Office,Professional & Other Places,-1.0,Fog,3296,120
40.6018976465138 -73.9935207366943,921,Wednesday,MTA Subway - Bay Parkway (D),Metro Station,Travel & Transport,-1.0,Clouds,3296,120
40.6843073787307 -73.9775978028774,951,Wednesday,MTA Subway - Atlantic Ave/Barclays Center (B/D/N/Q/R/2/3/4/5),Metro Station,Travel & Transport,-1.0,Clouds,3296,120
40.6880737365931 -73.9810430061490,973,Wednesday,Con Edison,Coworking Space,Professional & Other Places,-1.0,Clouds,3296,120
40.6371941461511 -73.9536162640663,1279,Saturday,Fabians House,Home (private),Residence,-1.0,Clear,3296,120
40.6320971382731 -73.9670158789842,1294,Saturday,Gyro King,Mediterranean Restaurant,Food,8.4,Clear,3296,120
40.6343916537272 -73.9676644552702,1297,Saturday,MTA Bus - 18 Av & 64 St (B8),Bus Stop,Travel & Transport,-1.0,Clear,3296,120
40.6050977397206 -73.9987361582759,729,Sunday,Hallmark,Gift Shop,Shop & Service,-1.0,Clouds,3296,120
40.6025767674858 -73.9943288049526,750,Sunday,CVS 86st Street,Pharmacy,Shop & Service,6.5,Clouds,3296,120
40.6025904864599 -73.9888797300267,754,Sunday,Parent's House,Home (private),Residence,-1.0,Clouds,3296,120
40.7440929959713 -73.9249972713254,1206,Sunday,Tangra Fusion,Chinese Restaurant,Food,6.9,Clear,3296,120
40.5987564250000 -73.9978344200000,647,Monday,Pier 17 Professional Medical Mgmt,Office,Professional & Other Places,-1.0,Clear,3299,120
40.5986190079134 -73.9885899118073,1181,Monday,86th St Super Wash Center,Laundry Service,Shop & Service,-1.0,Clear,3299,120
40.6044027400251 -73.9988911024466,1025,Tuesday,Star Two Nails,Salon / Barbershop,Shop & Service,-1.0,Clouds,3299,120
40.6025904864599 -73.9888797300267,65,Wednesday,Parent's House,Home (private),Residence,-1.0,Clear,3299,120
40.6018976465138 -73.9935207366943,459,Wednesday,MTA Subway - Bay Parkway (D),Metro Station,Travel & Transport,-1.0,Rain,3299,120
40.7572212983984 -73.9915466308594,518,Wednesday,Port Authority Bus Terminal,Bus Station,Travel & Transport,5.5,Clouds,3299,120
40.7611708582504 -74.0112876892090,547,Wednesday,Lincoln Tunnel,Tunnel,Travel & Transport,5.3,Clouds,3299,120
40.6039809885594 -73.9978696163443,1181,Saturday,"Quickly Bay Parkway, Inc.",Asian Restaurant,Food,-1.0,Clouds,3299,120
40.6025904864599 -73.9888797300267,1378,Saturday,Parent's House,Home (private),Residence,-1.0,Clouds,3299,120
40.6081784407650 -74.0018235407092,882,Sunday,MTA B8 (18th Avenue/86th Street),Bus Station,Travel & Transport,-1.0,Clear,3299,120
40.7015937430020 -73.9959239959717,1009,Sunday,Brooklyn Bridge Park,Park,Outdoors & Recreation,9.7,Clouds,3299,120
40.6022447347641 -73.9944273233414,1079,Thursday,86 Superstar,Chinese Restaurant,Food,-1.0,Clear,3302,120
40.5941079718839 -73.9992580631844,1164,Friday,Best Buy,Electronics Store,Shop & Service,6.3,Clouds,3302,120
40.6005856990044 -73.9919127518644,1402,Friday,Cherry Hill Gourmet Market,Gourmet Shop,Shop & Service,7.8,Clouds,3302,120
40.6018976465138 -73.9935207366943,730,Saturday,MTA Subway - Bay Parkway (D),Metro Station,Travel & Transport,-1.0,Fog,3302,120
40.6021746053884 -73.9937245845795,730,Saturday,MTA Bus - Bay Parkway & 86th Street (B6/B6LTD/B82/B82LTD),Bus Stop,Travel & Transport,5.3,Fog,3302,120
40.6125590000000 -73.9825680000000,737,Saturday,MTA Bus - Bay Py & 67 St (B6),Bus Stop,Travel & Transport,-1.0,Fog,3302,120
40.6123010297605 -73.9822424961431,737,Saturday,MTA Subway - Bay Parkway (N),Metro Station,Travel & Transport,-1.0,Fog,3302,120
40.6899127194574 -73.9815044403076,1389,Saturday,MTA Subway - DeKalb Ave (B/Q/R),Metro Station,Travel & Transport,-1.0,Clouds,3302,120
40.5970703447417 -73.9850776245441,1166,Sunday,Petco,Pet Store,Shop & Service,7.1,Clouds,3302,120
40.6025904864599 -73.9888797300267,1334,Sunday,Parent's House,Home (private),Residence,-1.0,Clouds,3302,120
40.6021746053884 -73.9937245845795,491,Friday,MTA Bus - Bay Parkway & 86th Street (B6/B6LTD/B82/B82LTD),Bus Stop,Travel & Transport,5.3,Clouds,3304,120
40.6125590000000 -73.9825680000000,501,Friday,MTA Bus - Bay Py & 67 St (B6),Bus Stop,Travel & Transport,-1.0,Clouds,3304,120
40.6123010297605 -73.9822424961431,501,Friday,MTA Subway - Bay Parkway (N),Metro Station,Travel & Transport,-1.0,Clouds,3304,120
40.5867606237334 -73.9289928754155,1111,Friday,TGI Fridays,American Restaurant,Food,6.5,Clouds,3304,120
40.6041100000000 -74.0067429500000,1296,Friday,Tanjia,Lounge,Nightlife Spot,-1.0,Clouds,3304,120
40.5860602070524 -73.9298343658447,43,Saturday,United Artists Sheepshead Bay 14 IMAX & RPX,Movie Theater,Arts & Entertainment,7.1,Clear,3304,120
40.6025904864599 -73.9888797300267,258,Saturday,Parent's House,Home (private),Residence,-1.0,Clear,3304,120
40.6025904864599 -73.9888797300267,1281,Saturday,Parent's House,Home (private),Residence,-1.0,Clear,3304,120
40.6732824378683 -73.8326096534729,151,Sunday,Resorts World Casino - New York City,Casino,Arts & Entertainment,6.5,Clouds,3304,120
40.6025904864599 -73.9888797300267,257,Sunday,Parent's House,Home (private),Residence,-1.0,Clouds,3304,120
40.6880737365931 -73.9810430061490,758,Monday,Con Edison,Coworking Space,Professional & Other Places,-1.0,Clear,3305,120
40.6866771440928 -73.9794532399326,759,Monday,Con Edison,Coworking Space,Professional & Other Places,-1.0,Clear,3305,120
40.6025545110742 -73.9930949574162,1067,Monday,Chase Bank,Bank,Shop & Service,6.4,Clear,3305,120
40.6018976465138 -73.9935207366943,507,Tuesday,MTA Subway - Bay Parkway (D),Metro Station,Travel & Transport,-1.0,Clear,3305,120
40.6899127194574 -73.9815044403076,552,Tuesday,MTA Subway - DeKalb Ave (B/Q/R),Metro Station,Travel & Transport,-1.0,Clear,3305,120
40.6880737365931 -73.9810430061490,558,Tuesday,Con Edison,Coworking Space,Professional & Other Places,-1.0,Clear,3305,120
40.6020292565932 -73.9937434457159,1102,Tuesday,TD Bank,Bank,Shop & Service,5.7,Clouds,3305,120
40.6856250000000 -73.9803160000000,983,Friday,Brooklyn Tavern,Pub,Nightlife Spot,-1.0,Clear,3305,120
40.6018976465138 -73.9935207366943,1240,Friday,MTA Subway - Bay Parkway (D),Metro Station,Travel & Transport,-1.0,Clouds,3305,120
40.5995839036343 -73.9897950936081,1257,Friday,Kowloon Cafe,Asian Restaurant,Food,6.8,Clouds,3305,120
40.6025904864599 -73.9888797300267,84,Saturday,Parent's House,Home (private),Residence,-1.0,Rain,3305,120
40.6021746053884 -73.9937245845795,546,Saturday,MTA Bus - Bay Parkway & 86th Street (B6/B6LTD/B82/B82LTD),Bus Stop,Travel & Transport,5.3,Rain,3305,120
40.6125590000000 -73.9825680000000,557,Saturday,MTA Bus - Bay Py & 67 St (B6),Bus Stop,Travel & Transport,-1.0,Rain,3305,120
40.6123010297605 -73.9822424961431,557,Saturday,MTA Subway - Bay Parkway (N),Metro Station,Travel & Transport,-1.0,Rain,3305,120
40.6880661878825 -73.9802624727543,886,Saturday,Subway,Sandwich Place,Food,-1.0,Clouds,3305,120
40.6880737365931 -73.9810430061490,908,Saturday,Con Edison,Coworking Space,Professional & Other Places,-1.0,Clouds,3305,120
40.6866771440928 -73.9794532399326,908,Saturday,Con Edison,Coworking Space,Professional & Other Places,-1.0,Clouds,3305,120
40.5979223456415 -73.9209938049316,1138,Sunday,Marine Park,Park,Outdoors & Recreation,8.6,Clear,3305,120
