space,time,day,poi,type,root_type,rating,weather,tid,label
40.7213801060093 -73.9880248904228,1214,Tuesday,Little Muenster,American Restaurant,Food,-1.0,Clouds,4621,164
40.7558646292453 -73.9986041686983,1095,Wednesday,Skylight West,Event Space,Professional & Other Places,-1.0,Clouds,4621,164
40.7695068656852 -73.9926530659026,1252,Wednesday,Terminal 5,Music Venue,Arts & Entertainment,7.1,Clouds,4621,164
40.7223070663595 -73.9873516559601,1348,Wednesday,Katz's Delicatessen,Deli / Bodega,Food,9.3,Clouds,4621,164
40.7250020000000 -73.9994350000000,1127,Thursday,Wolford,Women's Store,Shop & Service,-1.0,Clouds,4621,164
40.7199848476519 -73.9878151480819,1209,Thursday,Verlaine Bar & Lounge,Bar,Nightlife Spot,8.1,Clouds,4621,164
40.7627837131202 -73.9718887571207,967,Friday,Eiji Salon,Salon / Barbershop,Shop & Service,-1.0,Clouds,4621,164
40.7244513993057 -74.0015251341712,673,Saturday,The Bar Method SoHo,Gym,Outdoors & Recreation,9.2,Clouds,4621,164
40.7178792790186 -73.9903632481175,834,Saturday,An Choi,Vietnamese Restaurant,Food,8.7,Clouds,4621,164
40.7341950000000 -74.0031600000000,1194,Saturday,Diablo Royale,Mexican Restaurant,Food,-1.0,Clouds,4621,164
40.7340037493693 -74.0029956400394,1287,Saturday,Wilfie & Nell,Gastropub,Food,8.6,Clear,4621,164
40.7218273253338 -73.9918041229248,651,Sunday,Plank Pilates,Pilates Studio,Outdoors & Recreation,8.9,Clouds,4621,164
40.7219574249367 -73.9924907684326,812,Sunday,Freemans,American Restaurant,Food,9.2,Clouds,4621,164
40.7614267409484 -73.9780643359444,778,Monday,MoMA Offices,Office,Professional & Other Places,-1.0,Clouds,4628,164
40.7738390000000 -73.8712200000000,1332,Tuesday,LaGuardia Airport (LGA) (LaGuardia Airport),Airport,Travel & Transport,5.3,Clouds,4628,164
40.7597035937691 -73.9860417882299,534,Thursday,Cafe Edison,Diner,Food,-1.0,Clear,4628,164
40.7623595433062 -73.9722388649365,716,Friday,AERIN,Office,Professional & Other Places,-1.0,Clear,4628,164
40.7410955580495 -73.9927053451538,1096,Friday,Flywheel Sports,Cycle Studio,Outdoors & Recreation,9.3,Clear,4628,164
40.7410955580495 -73.9927053451538,677,Saturday,Flywheel Sports,Cycle Studio,Outdoors & Recreation,9.3,Clear,4628,164
40.7250880000000 -73.9970420000000,811,Saturday,Shobha SoHo,Spa,Shop & Service,9.1,Clear,4628,164
40.6825101214328 -73.9933761605765,1115,Saturday,Savoia,Pizza Place,Food,-1.0,Clear,4628,164
40.7224277102388 -73.9976056359042,655,Sunday,Exhale Soho,Gym,Outdoors & Recreation,-1.0,Clouds,4628,164
40.7237706616817 -73.9969003200531,728,Sunday,Back Forty West,American Restaurant,Food,-1.0,Clouds,4628,164
40.5870239319328 -73.9542103553703,437,Monday,MTA Subway - Sheepshead Bay (B/Q),Metro Station,Travel & Transport,-1.0,Clear,5062,181
40.5952339959066 -73.9551973342896,437,Monday,MTA Subway - B Train,Train,Travel & Transport,-1.0,Clear,5062,181
40.6090656243329 -73.9577722549438,439,Monday,MTA Subway - Kings Highway (B/Q),Metro Station,Travel & Transport,-1.0,Clear,5062,181
40.6719746521451 -73.9643901498069,260,Tuesday,MTA Subway - Eastern Parkway/Brooklyn Museum (2/3),Metro Station,Travel & Transport,-1.0,Clear,5062,181
40.6719746521451 -73.9643901498069,96,Wednesday,MTA Subway - Eastern Parkway/Brooklyn Museum (2/3),Metro Station,Travel & Transport,-1.0,Clear,5062,181
40.6783761057844 -73.9033985137939,164,Wednesday,MTA Subway - Broadway Junction (A/C/J/L/Z),Metro Station,Travel & Transport,-1.0,Clouds,5062,181
40.6880585097395 -73.9804905425158,184,Wednesday,MTA Subway - Nevins St (2/3/4/5),Metro Station,Travel & Transport,-1.0,Clouds,5062,181
40.6975382566452 -73.9925520000000,230,Wednesday,Penny Bridge,Deli / Bodega,Food,7.1,Clouds,5062,181
40.5774555812085 -73.9812469482422,417,Wednesday,MTA Subway - Coney Island/Stillwell Ave (D/F/N/Q),Metro Station,Travel & Transport,-1.0,Clouds,5062,181
40.7058882004734 -73.9900016784668,1317,Wednesday,Manhattan Bridge,Bridge,Outdoors & Recreation,9.0,Clouds,5062,181
40.8845210000000 -73.9008770000000,1043,Friday,MTA Subway - 238th St (1),Metro Station,Travel & Transport,-1.0,Clear,5062,181
40.8846830000000 -73.8997180000000,1049,Friday,Bronx Alehouse,Bar,Nightlife Spot,9.4,Clear,5062,181
40.6362594491798 -73.9947902168192,1339,Saturday,MTA Subway - 50th St (D),Metro Station,Travel & Transport,-1.0,Clouds,5062,181
40.6314259952945 -73.9954921603203,1340,Saturday,MTA Subway - 55th St (D),Metro Station,Travel & Transport,-1.0,Clouds,5062,181
40.5774555812085 -73.9812469482422,1413,Saturday,MTA Subway - Coney Island/Stillwell Ave (D/F/N/Q),Metro Station,Travel & Transport,-1.0,Clouds,5062,181
40.9021049737930 -73.8483839700000,459,Monday,NYCT - 239th St Yard/Maintenance Facility Home Of The (2) Line,Metro Station,Travel & Transport,-1.0,Clear,5063,181
40.5774555812085 -73.9812469482422,420,Tuesday,MTA Subway - Coney Island/Stillwell Ave (D/F/N/Q),Metro Station,Travel & Transport,-1.0,Clear,5063,181
40.5870239319328 -73.9542103553703,427,Tuesday,MTA Subway - Sheepshead Bay (B/Q),Metro Station,Travel & Transport,-1.0,Clear,5063,181
40.5870239319328 -73.9542103553703,1343,Tuesday,MTA Subway - Sheepshead Bay (B/Q),Metro Station,Travel & Transport,-1.0,Clear,5063,181
40.7442000890389 -73.9949313787706,201,Thursday,Malibu Diner NYC,Diner,Food,7.2,Unknown,5063,181
40.5778266755975 -73.9607481089862,426,Thursday,MTA Subway - Brighton Beach (B/Q),Metro Station,Travel & Transport,-1.0,Clouds,5063,181
40.5870239319328 -73.9542103553703,428,Thursday,MTA Subway - Sheepshead Bay (B/Q),Metro Station,Travel & Transport,-1.0,Clouds,5063,181
40.7504738088745 -73.9914479020545,1201,Saturday,Tracks Raw Bar & Grill,Bar,Nightlife Spot,7.1,Clear,5063,181
40.7497034836652 -73.9878129959106,1283,Saturday,MTA Subway - 34th St/Herald Sq (B/D/F/M/N/Q/R/W),Metro Station,Travel & Transport,-1.0,Clear,5063,181
40.6079081943041 -74.0017604162880,1335,Saturday,MTA Subway - 18th Ave (D),Metro Station,Travel & Transport,-1.0,Clouds,5063,181
40.5887815154970 -73.9837789535522,1341,Saturday,MTA Subway - Bay 50th St (D),Metro Station,Travel & Transport,-1.0,Clouds,5063,181
40.5774555812085 -73.9812469482422,1342,Saturday,MTA Subway - Coney Island/Stillwell Ave (D/F/N/Q),Metro Station,Travel & Transport,-1.0,Clouds,5063,181
40.6259562037030 -73.9970183372498,119,Sunday,MTA Subway - 62nd St/New Utrecht Ave (D/N),Metro Station,Travel & Transport,-1.0,Clouds,5063,181
40.6202095141048 -73.9902197749153,138,Sunday,MTA Subway - 18th Ave (N),Metro Station,Travel & Transport,-1.0,Clouds,5063,181
40.5887815154970 -73.9837789535522,238,Sunday,MTA Subway - Bay 50th St (D),Metro Station,Travel & Transport,-1.0,Clouds,5063,181
40.6259562037030 -73.9970183372498,1335,Sunday,MTA Subway - 62nd St/New Utrecht Ave (D/N),Metro Station,Travel & Transport,-1.0,Rain,5063,181
40.7305922174740 -73.9816331863403,286,Monday,MTA Subway - 1st Ave (L),Metro Station,Travel & Transport,-1.0,Clouds,5066,181
40.5774555812085 -73.9812469482422,428,Monday,MTA Subway - Coney Island/Stillwell Ave (D/F/N/Q),Metro Station,Travel & Transport,-1.0,Clouds,5066,181
40.5778266755975 -73.9607481089862,429,Monday,MTA Subway - Brighton Beach (B/Q),Metro Station,Travel & Transport,-1.0,Clouds,5066,181
40.5870239319328 -73.9542103553703,436,Monday,MTA Subway - Sheepshead Bay (B/Q),Metro Station,Travel & Transport,-1.0,Clouds,5066,181
40.5952339959066 -73.9551973342896,440,Monday,MTA Subway - B Train,Train,Travel & Transport,-1.0,Clouds,5066,181
40.5870239319328 -73.9542103553703,427,Tuesday,MTA Subway - Sheepshead Bay (B/Q),Metro Station,Travel & Transport,-1.0,Clouds,5066,181
40.5870239319328 -73.9542103553703,1316,Tuesday,MTA Subway - Sheepshead Bay (B/Q),Metro Station,Travel & Transport,-1.0,Clouds,5066,181
40.5774555812085 -73.9812469482422,1435,Tuesday,MTA Subway - Coney Island/Stillwell Ave (D/F/N/Q),Metro Station,Travel & Transport,-1.0,Clouds,5066,181
40.5761191574433 -73.9760541915894,1435,Tuesday,MTA Subway - W 8th St/NY Aquarium (F/Q),Metro Station,Travel & Transport,-1.0,Clouds,5066,181
40.7382239696213 -73.9962136745453,55,Wednesday,MTA Subway - 14th St (F/L/M),Metro Station,Travel & Transport,-1.0,Clouds,5066,181
40.5774555812085 -73.9812469482422,426,Wednesday,MTA Subway - Coney Island/Stillwell Ave (D/F/N/Q),Metro Station,Travel & Transport,-1.0,Rain,5066,181
40.7468342989195 -73.8915538787842,1236,Wednesday,MTA Subway - 74th St/Roosevelt Ave/Jackson Hts (E/F/M/R/7),Metro Station,Travel & Transport,-1.0,Clouds,5066,181
40.7491426612534 -73.8695812225342,1242,Wednesday,MTA Subway - Junction Blvd (7),Metro Station,Travel & Transport,-1.0,Clouds,5066,181
40.7498254009549 -73.8627576828003,1244,Wednesday,MTA Subway - 103rd St/Corona Plaza (7),Metro Station,Travel & Transport,-1.0,Clouds,5066,181
40.7546043825857 -73.8455486297607,1246,Wednesday,MTA Subway - Mets/Willets Point (7),Metro Station,Travel & Transport,-1.0,Clouds,5066,181
40.8846830000000 -73.8997180000000,1083,Friday,Bronx Alehouse,Bar,Nightlife Spot,9.4,Clear,5066,181
40.5774555812085 -73.9812469482422,1355,Saturday,MTA Subway - Coney Island/Stillwell Ave (D/F/N/Q),Metro Station,Travel & Transport,-1.0,Clear,5066,181
40.7058882004734 -73.9900016784668,40,Sunday,Manhattan Bridge,Bridge,Outdoors & Recreation,9.0,Clear,5066,181
40.7181437748072 -74.0001565217972,41,Sunday,MTA Subway - Canal St (6/J/N/Q/R/W/Z),Metro Station,Travel & Transport,-1.0,Clear,5066,181
40.7228518528230 -74.0062773227692,140,Sunday,MTA Subway - Canal St (1),Metro Station,Travel & Transport,-1.0,Clear,5066,181
40.6209815077806 -73.9753668491283,347,Sunday,MTA Subway - Bay Pkwy (F),Metro Station,Travel & Transport,-1.0,Clear,5066,181
40.5774555812085 -73.9812469482422,377,Sunday,MTA Subway - Coney Island/Stillwell Ave (D/F/N/Q),Metro Station,Travel & Transport,-1.0,Clear,5066,181
40.7024071084752 -73.7999725341797,1243,Sunday,MTA Subway - Jamaica Center/Parsons/Archer (E/J/Z),Metro Station,Travel & Transport,-1.0,Clear,5066,181
40.7546043825857 -73.8455486297607,32,Monday,MTA Subway - Mets/Willets Point (7),Metro Station,Travel & Transport,-1.0,Clouds,5067,181
40.7455976724340 -73.9032898322682,110,Monday,MTA Subway - 61st St/Woodside (7),Metro Station,Travel & Transport,-1.0,Clouds,5067,181
40.7504756227248 -73.9402842521667,205,Monday,MTA Subway - Queensboro Plaza (N/W/7),Metro Station,Travel & Transport,-1.0,Clouds,5067,181
40.7546043825857 -73.8455486297607,432,Monday,MTA Subway - Mets/Willets Point (7),Metro Station,Travel & Transport,-1.0,Clouds,5067,181
40.7103775644912 -74.0075540542603,221,Tuesday,MTA Subway - Fulton St (A/C/J/Z/2/3/4/5),Metro Station,Travel & Transport,-1.0,Clouds,5067,181
40.7097215228363 -74.0104886045425,222,Tuesday,McDonald's,Fast Food Restaurant,Food,5.7,Clouds,5067,181
40.7091983224544 -74.0111857652664,224,Tuesday,Zuccotti Park,Park,Outdoors & Recreation,8.1,Clouds,5067,181
40.5774555812085 -73.9812469482422,384,Tuesday,MTA Subway - Coney Island/Stillwell Ave (D/F/N/Q),Metro Station,Travel & Transport,-1.0,Clouds,5067,181
40.7058882004734 -73.9900016784668,1322,Tuesday,Manhattan Bridge,Bridge,Outdoors & Recreation,9.0,Rain,5067,181
40.7332686014083 -73.9999584922170,167,Wednesday,99¢ Fresh Pizza,Pizza Place,Food,6.1,Fog,5067,181
40.7134350000000 -74.0061410000000,247,Wednesday,City Hall Park,Park,Outdoors & Recreation,9.2,Clouds,5067,181
40.5870239319328 -73.9542103553703,432,Wednesday,MTA Subway - Sheepshead Bay (B/Q),Metro Station,Travel & Transport,-1.0,Rain,5067,181
40.7058882004734 -73.9900016784668,1317,Wednesday,Manhattan Bridge,Bridge,Outdoors & Recreation,9.0,Clear,5067,181
40.5778266755975 -73.9607481089862,1353,Wednesday,MTA Subway - Brighton Beach (B/Q),Metro Station,Travel & Transport,-1.0,Clear,5067,181
40.5761191574433 -73.9760541915894,1355,Wednesday,MTA Subway - W 8th St/NY Aquarium (F/Q),Metro Station,Travel & Transport,-1.0,Clear,5067,181
40.5774555812085 -73.9812469482422,1414,Wednesday,MTA Subway - Coney Island/Stillwell Ave (D/F/N/Q),Metro Station,Travel & Transport,-1.0,Clouds,5067,181
40.6505229854606 -73.9629811048507,358,Thursday,MTA Subway - Church Ave (B/Q),Metro Station,Travel & Transport,-1.0,Clear,5067,181
40.6090656243329 -73.9577722549438,433,Thursday,MTA Subway - Kings Highway (B/Q),Metro Station,Travel & Transport,-1.0,Clear,5067,181
40.7332686014083 -73.9999584922170,273,Monday,99¢ Fresh Pizza,Pizza Place,Food,6.1,Clear,5069,181
40.7009593110380 -73.8077187538147,1186,Monday,MTA Subway - Sutphin Blvd/Archer Ave/JFK (E/J/Z),Metro Station,Travel & Transport,-1.0,Clear,5069,181
40.7546043825857 -73.8455486297607,1283,Monday,MTA Subway - Mets/Willets Point (7),Metro Station,Travel & Transport,-1.0,Clear,5069,181
40.7468342989195 -73.8915538787842,74,Tuesday,MTA Subway - 74th St/Roosevelt Ave/Jackson Hts (E/F/M/R/7),Metro Station,Travel & Transport,-1.0,Clear,5069,181
40.7528732605498 -73.9327579736710,162,Tuesday,MTA Subway - 39th Ave (N/W),Metro Station,Travel & Transport,-1.0,Clear,5069,181
40.5870239319328 -73.9542103553703,1327,Saturday,MTA Subway - Sheepshead Bay (B/Q),Metro Station,Travel & Transport,-1.0,Clear,5069,181
40.7202661102641 -73.9940786361694,204,Sunday,MTA Subway - Bowery (J/Z),Metro Station,Travel & Transport,-1.0,Clear,5069,181
40.7181437748072 -74.0001565217972,262,Sunday,MTA Subway - Canal St (6/J/N/Q/R/W/Z),Metro Station,Travel & Transport,-1.0,Clouds,5069,181
40.7305922174740 -73.9816331863403,362,Sunday,MTA Subway - 1st Ave (L),Metro Station,Travel & Transport,-1.0,Clear,5069,181
40.6254167321779 -73.9608608186245,1321,Sunday,MTA Subway - Avenue J (Q),Metro Station,Travel & Transport,-1.0,Clear,5069,181
40.5733484377664 -73.9803028106689,380,Monday,Coney Island Beach & Boardwalk,Beach,Outdoors & Recreation,9.3,Clouds,5070,181
40.5778266755975 -73.9607481089862,1345,Monday,MTA Subway - Brighton Beach (B/Q),Metro Station,Travel & Transport,-1.0,Clouds,5070,181
40.7550895399192 -73.9877348020350,281,Tuesday,Sunrise Delicatessen,Deli / Bodega,Food,-1.0,Clouds,5070,181
40.7978423487787 -73.9224884951375,151,Thursday,Robert F Kennedy Toll Plaza,Toll Plaza,Travel & Transport,4.7,Clouds,5070,181
40.8278609004168 -73.9256514608860,174,Thursday,MTA Subway - 161st St/Yankee Stadium (4/B/D),Metro Station,Travel & Transport,-1.0,Clouds,5070,181
40.8635200000000 -73.8734640000000,250,Thursday,MTA Subway - Mosholu Parkway (4),Metro Station,Travel & Transport,-1.0,Clouds,5070,181
40.8796783025601 -73.8846445083618,263,Thursday,MTA Subway - Mosholu Parkway (4),Metro Station,Travel & Transport,-1.0,Clouds,5070,181
40.8835719091248 -73.8626718521118,306,Thursday,MTA Subway - 219th St (2/5),Metro Station,Travel & Transport,-1.0,Clouds,5070,181
40.5733484377664 -73.9803028106689,450,Thursday,Coney Island Beach & Boardwalk,Beach,Outdoors & Recreation,9.3,Clear,5070,181
40.6400094280926 -73.9483737945557,664,Thursday,MTA Subway - Newkirk Ave (2/5),Metro Station,Travel & Transport,-1.0,Clear,5070,181
40.5870239319328 -73.9542103553703,1012,Thursday,MTA Subway - Sheepshead Bay (B/Q),Metro Station,Travel & Transport,-1.0,Clouds,5070,181
40.5870239319328 -73.9542103553703,1356,Friday,MTA Subway - Sheepshead Bay (B/Q),Metro Station,Travel & Transport,-1.0,Clear,5070,181
40.7267735581515 -73.9313752726206,33,Saturday,Waste Management,Building,Professional & Other Places,-1.0,Clear,5070,181
40.7841677650438 -73.9798090732241,255,Saturday,MTA Subway - 79th St (1),Metro Station,Travel & Transport,-1.0,Clouds,5070,181
40.7946757855249 -73.9717626571655,256,Saturday,MTA Subway - 96th St (1/2/3),Metro Station,Travel & Transport,-1.0,Clouds,5070,181
40.7497034836652 -73.9878129959106,273,Saturday,MTA Subway - 34th St/Herald Sq (B/D/F/M/N/Q/R/W),Metro Station,Travel & Transport,-1.0,Clear,5070,181
40.6018976465138 -73.9935207366943,1347,Saturday,MTA Subway - Bay Parkway (D),Metro Station,Travel & Transport,-1.0,Clouds,5070,181
40.6843073787307 -73.9775978028774,48,Sunday,MTA Subway - Atlantic Ave/Barclays Center (B/D/N/Q/R/2/3/4/5),Metro Station,Travel & Transport,-1.0,Clouds,5070,181
40.6804674018923 -73.9607710682224,262,Sunday,White Castle,Burger Joint,Food,-1.0,Clouds,5070,181
40.5774555812085 -73.9812469482422,1344,Sunday,MTA Subway - Coney Island/Stillwell Ave (D/F/N/Q),Metro Station,Travel & Transport,-1.0,Clouds,5070,181
40.7397735859936 -74.0025758743286,80,Monday,MTA Subway - 14th St (A/C/E/L),Metro Station,Travel & Transport,-1.0,Clouds,5071,181
40.7357343464241 -73.9905676245691,140,Monday,MTA Subway - 14th St/Union Square (4/5/6/L/N/Q/R/W),Metro Station,Travel & Transport,-1.0,Clouds,5071,181
40.7311737641780 -73.9825068515206,267,Monday,14th Street Pizza Bagel Cafe,Pizza Place,Food,-1.0,Clouds,5071,181
40.5755982407233 -73.9812553565976,382,Monday,Dunkin Donuts,Donut Shop,Food,5.0,Clouds,5071,181
40.5778266755975 -73.9607481089862,426,Monday,MTA Subway - Brighton Beach (B/Q),Metro Station,Travel & Transport,-1.0,Clouds,5071,181
40.6463999797528 -73.9943200349808,304,Tuesday,MTA Subway - 9th Ave (D),Metro Station,Travel & Transport,-1.0,Clouds,5071,181
40.5887815154970 -73.9837789535522,1350,Tuesday,MTA Subway - Bay 50th St (D),Metro Station,Travel & Transport,-1.0,Rain,5071,181
40.7397735859936 -74.0025758743286,74,Wednesday,MTA Subway - 14th St (A/C/E/L),Metro Station,Travel & Transport,-1.0,Rain,5071,181
40.7305922174740 -73.9816331863403,267,Wednesday,MTA Subway - 1st Ave (L),Metro Station,Travel & Transport,-1.0,Clouds,5071,181
40.7077913373924 -74.0131545066833,318,Wednesday,MTA Subway - Rector St (R/W),Metro Station,Travel & Transport,-1.0,Clouds,5071,181
40.6090656243329 -73.9577722549438,438,Wednesday,MTA Subway - Kings Highway (B/Q),Metro Station,Travel & Transport,-1.0,Clouds,5071,181
40.6352385027802 -73.9628791809082,442,Wednesday,MTA Subway - Newkirk Plaza (B/Q),Metro Station,Travel & Transport,-1.0,Clouds,5071,181
40.8642804280654 -73.9189003722221,1150,Wednesday,MTA Subway - 207th St (1),Metro Station,Travel & Transport,-1.0,Clouds,5071,181
40.8643936830103 -73.9189767837524,1152,Wednesday,MTA Subway - 207th St (1),Metro Station,Travel & Transport,-1.0,Clouds,5071,181
40.8660871631340 -73.9166211621577,1152,Wednesday,MTA NYCT 207th Street Maintenance and Overhaul Shop,Government Building,Professional & Other Places,6.1,Clouds,5071,181
40.8622752295731 -73.9253532049106,1158,Wednesday,Jimbo's Hamburger Palace,Burger Joint,Food,6.7,Clouds,5071,181
40.7498254009549 -73.8627576828003,1437,Wednesday,MTA Subway - 103rd St/Corona Plaza (7),Metro Station,Travel & Transport,-1.0,Clouds,5071,181
40.7455976724340 -73.9032898322682,107,Thursday,MTA Subway - 61st St/Woodside (7),Metro Station,Travel & Transport,-1.0,Clouds,5071,181
40.6202095141048 -73.9902197749153,1324,Saturday,MTA Subway - 18th Ave (N),Metro Station,Travel & Transport,-1.0,Clear,5071,181
40.6719746521451 -73.9643901498069,211,Sunday,MTA Subway - Eastern Parkway/Brooklyn Museum (2/3),Metro Station,Travel & Transport,-1.0,Clouds,5071,181
40.5778266755975 -73.9607481089862,420,Sunday,MTA Subway - Brighton Beach (B/Q),Metro Station,Travel & Transport,-1.0,Clouds,5071,181
40.6090656243329 -73.9577722549438,425,Sunday,MTA Subway - Kings Highway (B/Q),Metro Station,Travel & Transport,-1.0,Clouds,5071,181
40.7009593110380 -73.8077187538147,1163,Sunday,MTA Subway - Sutphin Blvd/Archer Ave/JFK (E/J/Z),Metro Station,Travel & Transport,-1.0,Clear,5071,181
40.7468342989195 -73.8915538787842,1197,Sunday,MTA Subway - 74th St/Roosevelt Ave/Jackson Hts (E/F/M/R/7),Metro Station,Travel & Transport,-1.0,Clear,5071,181
40.7498254009549 -73.8627576828003,1202,Sunday,MTA Subway - 103rd St/Corona Plaza (7),Metro Station,Travel & Transport,-1.0,Clear,5071,181
40.7516084293307 -73.8554055211949,1203,Sunday,MTA Subway - 111th St (7),Metro Station,Travel & Transport,-1.0,Clear,5071,181
40.7546043825857 -73.8455486297607,1204,Sunday,MTA Subway - Mets/Willets Point (7),Metro Station,Travel & Transport,-1.0,Clear,5071,181
40.7455976724340 -73.9032898322682,1407,Sunday,MTA Subway - 61st St/Woodside (7),Metro Station,Travel & Transport,-1.0,Clear,5071,181
40.7546043825857 -73.8455486297607,1297,Monday,MTA Subway - Mets/Willets Point (7),Metro Station,Travel & Transport,-1.0,Clear,5074,181
40.7498254009549 -73.8627576828003,221,Tuesday,MTA Subway - 103rd St/Corona Plaza (7),Metro Station,Travel & Transport,-1.0,Clear,5074,181
40.7491426612534 -73.8695812225342,221,Tuesday,MTA Subway - Junction Blvd (7),Metro Station,Travel & Transport,-1.0,Clear,5074,181
40.7455551624298 -73.9034843444824,222,Tuesday,Tacos y Quesadillas Mexico,Food Truck,Food,7.9,Clear,5074,181
40.7455976724340 -73.9032898322682,222,Tuesday,MTA Subway - 61st St/Woodside (7),Metro Station,Travel & Transport,-1.0,Clear,5074,181
40.6254167321779 -73.9608608186245,1327,Tuesday,MTA Subway - Avenue J (Q),Metro Station,Travel & Transport,-1.0,Clear,5074,181
40.6180163716194 -73.9595425128937,1328,Tuesday,MTA Subway - Avenue M (Q),Metro Station,Travel & Transport,-1.0,Clear,5074,181
40.5952339959066 -73.9551973342896,1333,Tuesday,MTA Subway - B Train,Train,Travel & Transport,-1.0,Clear,5074,181
40.6719746521451 -73.9643901498069,176,Wednesday,MTA Subway - Eastern Parkway/Brooklyn Museum (2/3),Metro Station,Travel & Transport,-1.0,Clouds,5074,181
40.7311979118086 -74.0015727281570,304,Wednesday,IFC Center,Indie Movie Theater,Arts & Entertainment,9.3,Clouds,5074,181
40.7315840898818 -74.0002155303955,305,Wednesday,MTA Subway - W. 4th Street/Washington Square (A/B/C/D/E/F/M),Metro Station,Travel & Transport,-1.0,Clouds,5074,181
40.7058882004734 -73.9900016784668,335,Wednesday,Manhattan Bridge,Bridge,Outdoors & Recreation,9.0,Clouds,5074,181
40.5774555812085 -73.9812469482422,421,Wednesday,MTA Subway - Coney Island/Stillwell Ave (D/F/N/Q),Metro Station,Travel & Transport,-1.0,Rain,5074,181
40.5751412694824 -73.9815044403076,422,Wednesday,Nathan's Famous,Hot Dog Joint,Food,8.4,Rain,5074,181
40.5761191574433 -73.9760541915894,422,Wednesday,MTA Subway - W 8th St/NY Aquarium (F/Q),Metro Station,Travel & Transport,-1.0,Rain,5074,181
40.7546043825857 -73.8455486297607,1225,Saturday,MTA Subway - Mets/Willets Point (7),Metro Station,Travel & Transport,-1.0,Clear,5074,181
40.7546043825857 -73.8455486297607,3,Sunday,MTA Subway - Mets/Willets Point (7),Metro Station,Travel & Transport,-1.0,Rain,5074,181
40.7455976724340 -73.9032898322682,127,Sunday,MTA Subway - 61st St/Woodside (7),Metro Station,Travel & Transport,-1.0,Clouds,5074,181
40.7455551624298 -73.9034843444824,130,Sunday,Tacos y Quesadillas Mexico,Food Truck,Food,7.9,Clouds,5074,181
40.7528732605498 -73.9327579736710,183,Sunday,MTA Subway - 39th Ave (N/W),Metro Station,Travel & Transport,-1.0,Clouds,5074,181
40.7745293581891 -73.9124965667725,205,Sunday,MTA Subway - Astoria/Ditmars Blvd (N/W),Metro Station,Travel & Transport,-1.0,Clouds,5074,181
40.6505229854606 -73.9629811048507,1311,Sunday,MTA Subway - Church Ave (B/Q),Metro Station,Travel & Transport,-1.0,Clear,5074,181
40.7071504586377 -73.9903063776728,1312,Sunday,MTA Subway - Q Train,Train,Travel & Transport,-1.0,Clear,5074,181
40.6352385027802 -73.9628791809082,1313,Sunday,MTA Subway - Newkirk Plaza (B/Q),Metro Station,Travel & Transport,-1.0,Clear,5074,181
40.5774555812085 -73.9812469482422,1363,Sunday,MTA Subway - Coney Island/Stillwell Ave (D/F/N/Q),Metro Station,Travel & Transport,-1.0,Clear,5074,181
40.7509455224884 -74.0056339217607,855,Tuesday,Harry Fox Agency,Office,Professional & Other Places,-1.0,Clear,11031,390
40.7509455224884 -74.0056339217607,651,Wednesday,Harry Fox Agency,Office,Professional & Other Places,-1.0,Clear,11031,390
40.7483948906801 -74.0017604827881,763,Wednesday,Chelsea Recreation Center,Gym,Outdoors & Recreation,8.0,Clear,11031,390
40.7509455224884 -74.0056339217607,864,Wednesday,Harry Fox Agency,Office,Professional & Other Places,-1.0,Clear,11031,390
40.6764188612496 -73.9589171011043,1177,Wednesday,480 St Marks Avenue,Residential Building (Apartment / Condo),Residence,-1.0,Clear,11031,390
40.7509455224884 -74.0056339217607,474,Thursday,Harry Fox Agency,Office,Professional & Other Places,-1.0,Clear,11031,390
40.7509455224884 -74.0056339217607,674,Friday,Harry Fox Agency,Office,Professional & Other Places,-1.0,Clear,11031,390
40.7564573646771 -73.8460636138916,800,Saturday,Citi Field,Baseball Stadium,Arts & Entertainment,9.3,Clear,11031,390
40.7552545576221 -73.8461494445801,801,Saturday,Home Run Apple,Monument / Landmark,Professional & Other Places,7.1,Clear,11031,390
40.7560347592727 -73.8462352752686,997,Saturday,Foxwoods Club,Lounge,Nightlife Spot,7.7,Clear,11031,390
40.7044364120259 -74.0101236104965,1154,Saturday,Ulysses Folk House,Bar,Nightlife Spot,7.9,Clouds,11031,390
40.6716389935202 -73.9638120218084,1288,Saturday,Brooklyn Museum,Art Museum,Arts & Entertainment,9.5,Clouds,11031,390
40.6708575199332 -73.9633512496948,1289,Saturday,Target First Saturday's @ the Brooklyn Museum,Other Event,Event,-1.0,Clouds,11031,390
40.7075550000000 -74.0070660000000,856,Sunday,Harry's Italian Pizza Bar,Italian Restaurant,Food,8.3,Clear,11031,390
40.7082260000000 -74.0049740000000,948,Sunday,Ryan Maguire's Ale House,Bar,Nightlife Spot,7.4,Clear,11031,390
40.7509455224884 -74.0056339217607,424,Monday,Harry Fox Agency,Office,Professional & Other Places,-1.0,Clouds,11034,390
40.6765804521340 -73.9589572801471,1115,Monday,480 St Marks Avenue,Residential Building (Apartment / Condo),Residence,-1.0,Clouds,11034,390
40.7509455224884 -74.0056339217607,514,Tuesday,Harry Fox Agency,Office,Professional & Other Places,-1.0,Clear,11034,390
40.7426209619612 -73.9933072945346,785,Tuesday,Burlington Coat Factory,Department Store,Shop & Service,5.7,Clouds,11034,390
